id,clean_content,class
18079292,sách nguyên_vẹn nội ý_nghĩa phàn_nàn không xốp bọc chống sốc cực_kì ô_nhiễm không cần_thiết sách không hàng vỡ đọc thời cũ nội truyền_tải rẻ nhà_sách,positive
19288260,tác_phẩm văn_học trẻ nghèo_khó thời_đại cảm_động văn_mượt hương_vị gần_gũi,positive
19045823,sách nguyên trừ ghét kiểu không bọc dính méo_mó hỏng_gáy nội hơi spoil nhẹ jose mauro vasconcelos trái chỗ yêu_thương đọc hè_cơ tình_cờ câu_chuyện totto_chan cửa_sổ bốc đầu đọc tiêu_đề tưởng thiếu_nhi sách người_lớn đoạn đầu diễn_biến hơi chậm đổ xuyên suốt câu_chuyện bé vô_cùng yêu nghịch đình nghèo_khó đông chị_em vườn thân_thiết trải nỗi_lòng minh_zezé trí_thông giầu_trí tưởng_tượng trò nghịch_ngợm đánh cấm_túc sâu bé khát_tình yêu_thương thấu_hiểu đình không cam lắng thấu_hiểu bồ ánh_sáng chiếu_rọi cuộc_sống zezé đàn_ông bồ đào_nha cảm_nhận tình yêu_thương ấm_áp giọng_văn tác_giả đời_thường đơn_giản gần_gũi đoạn zezé không mẹ trả_lời đời xứng_đáng đoạn giết trái không yêu chết thích đoạn tặng cô_giáo trộm tặng bảo không tặng zezé lọ không lọ không trống_rỗng đẹp đời đọc đầu ngọt_ngào dần dần chảy nước_mắt chảy xứng_đáng điển brazil truyện viết xuất_bản đọc thích không có_lẽ không hợp xứng_đáng câu truyện_đáng đọc p s thích nhân_vật gloria,positive
19870656,chiến_lược đầu_tư tập_độ nhà_đầu_tư mã cổ_phiếu chứng_khoán triết_lý lựa_chọn mắc sai nghĩa_là không đa_dạng hóa,positive
19959869,nghỉ sách nguyên vết dơ bìa sách vọng sách siêu_tầm,positive
19887057,nội_sách bổ_ích giúp đối_mặt rào_cản trở_ngại thần_học mạnh_mẽ trưởng_thành,positive
19837941,sách đọc giúp trưởng_thành thần,positive
19925890,sách tuyệt_vời ngôn_ngữ đọc thú_vị khai_mở tâm_trí,positive
19862871,giao hàng đóng_gói cẩn_thận sách tặng đồng_nghiệp hài_lòng,positive
19968005,sách học tâm_lý trị_liệu,positive
19935382,đọc review sưu_tầm,positive
19831014,gói bookcare sách không bọc cẩn_thận,negative
19903572,review better version đọc thử,positive
19885363,ò ó o chạc chạc chạc,positive
19134226,tiki sách chất_lượng nội_dung kén đọc ạ_hơi câu_chuyện lặp tầm đọc mấy phật_giáo đọc đạo yếu_tố tôn_giáo mìh_hơi,positive
19097654,gói hàng cực_kì sơ_sài hình không gói sách méo góc sách dấu bẩn bụi không bọc sách mua gói cẩn_thận bọc kĩ_càng thích ẩu tận quyển lận,negative
19678651,tiki now đóng_gói miếng màng_bọc bảo_vệ sách tốt sản_phẩm dấu_vết góc_cạnh sách vết bẩn nội_mình trải_nghiệm nhận_xét đặt_hàng tiki thất_vọng sản_phẩm không nội_dung,negative
18960860,vô thực_tại khía_cạnh vô_ngã bình_diện không_gian tr bụt dạy nhân_duyên biểu_hiện nhân_duyên không ngưng hiện_hữu hình_tướng tr,positive
19234484,đọc chất_lượng gói hàng_không tốt đẹp gọn siêu_tốc tiếng hàng sách kèm_bookmark đầy_đủ thích ủng_hộ,positive
19008082,bìa sách siêu_sắc nét cảm_nhận thầy hiện_diện trang giấy hơi mỏng giấy màu ngà vàng tốt mắt dịch đôi đọc không mượt_mà lắm_nhiên không ảnh_hưởng ý_nghĩa thầy truyền_tải,positive
19419865,sách toàn tiki chất_lượng chăm_chút quyển sách dịch_vụ mua bọc sách bookcare tốt tiki sách sư_thích hạnh vốn seller nội tuyênt_vời,positive
19574666,đọc sách hiểu_biết chưa_thể nội_sách hi_vọng thoát khái_niệm thông_thường thầy thích nhất_hạnh viết,positive
19322377,thấu_hiểu nỗi đau món quà tặng thấu_hiểu yêu_thương thấu_hiểu chẳng_thể yêu_thương không diệt không đừng sợ_hãi quyển sách chữa lành_tâm_hồn ấm_áp tích_cực,positive
19107433,đọc quyển sách sách podcast thủy_tiên không sách đọc thử chương đầu file pdf đọc cuốn_hút tiki nội_sách không bàn_cãi rồi_nhiên chương sách đôi_lúc đọc lắm không lắng quyển sách đồng_hành đọc_đi đọc_lại không biểu_hiện cuộc_đời thân thôi_chúc bạn_đọc sách tỉnh_thức bình_an,positive
19547113,mua hàng rùi rấtttttt ưng_ý nha hàng đóng_gói vô_cùng cẩn_thận lớp giấy sách chính_hãng hàng hẹn,positive
18913189,sách đẹp không hài_lòng hàng đường dán liền hộp cắt bốn góc hộp giấy xé góc màu đỏ hik hên không mất_mát,positive
19127211,hài_lòng sách đóng_gói kĩ_hàng siêu đọc xong thích sách thầy hạnh siêu_rcm,positive
18246085,quyển sách ý_nghĩa thầy thích hạnh sách giúp cuộc_đời không không nhân_duyên biểu_hiện không nhân_duyên ẩn_tàng,positive
18859794,clip ngắn sư nhất_hạnh mạng dạy thầy hệ_thống sách review đọc khônh nội_sao mong áp_dụng cuộc_sống,positive
19322263,thầy thích nhất_hạnh thời_sự thầy_viên tịch tình_cờ lướt quyển đọc nắm_bắt thầy truyền_tải,positive
18901137,đọc sơ nội_sách nghiền_ngẫm tiki đóng_gói oki sách không nhăn rách góc sách nguyên_vẹn hàng hơi sốc ổn,positive
19868147,bìa sách mực xấu shop làm_quà tặng tặng đc,negative
19054265,sản_phẩm rách_bìa đề_nghị đổi sách sách đọc rách_bìa rách sách tiki_trading thất_vọng chất_lượng sách,negative
17361188,sách bọc nilông cẩn_thận hàng vòng nội_sách đọc chưa_thể nhận_xét youtuber review quyết_định,positive
19943155,sản_phẩm tốt hình_thức lẫn nội_dung đặt_hàng sản_phẩm không now trải_nghiệm sách hoàn_thành đơn hàng,positive
19859618,nghiệm_học tiếng nga áp_dụng shadowing_nhại hội_thoại sẵn sách hữu_ích nha trình_bày sách đẹp,positive
19957896,sách bọc kỹ quà móc khóa bé thích đọc nội,positive
19968765,giao hàng siêu giá siêu rẻ mua sách đỉnh sàn,positive
19956549,nội viết hữu_ích học_tập màu_sắc thiết_kế hút giấy tốt thanks bôn,positive
19954858,chất_lượng sách tốt màu_sắc hài_hòa chữ rõ_ràng không lỗi chính_tả hài_lòng,positive
19956914,chất_lượng màu tốt khổ sách gọn,positive
19916689,nội không mới_mẻ ứng_dụng thất_vọng,negative
19873421,dịch không tiền,negative
19911464,giá_thành hợp_lý bìa trình_bày đẹp nguyên_vẹn không hư_hại giấy tốt giấy ngã màu tốt mắt đọc ok shop tiki đóng_gói sách vật_phẩm văn_phòng đồ_dùng học_tập đáo thích,positive
19149512,sơ_lược sách ổn_bìa gáy chữ_hình đọc cảm_nhận lối nhẹ_nhàng cảm_giác chữa lành_tâm_hồn đồng_chí nặng_đô hít drama bổ phổi lướt_mạng trầm_cảm ban_đầu chăn_cừu nằm_mơ giấc mộng không nằm_mơ không lếch xác nỉ ỉ ôi thầy bói giải_giấc mơ giùm báu cất_giấu chờ hốt không chính_xác gần_tử tháp_cập nhân_vật không phụ tác_giả câu_chuyện nhà_giả,positive
17550197,xuất_sắc bìa đẹp chất_lượng giấy tốt_đẹp thích thiết_kế bìa thần_tác_phẩm biết_ơn duyên_đọc quyển sách đời giả bán_chạy sách đọc đọc trẻ triết_lý bài_học sách nam dấu_hiệu hành_trình phát_triển đuổi ước_mơ chúc chúc báu maktub,positive
19720360,sách mùi giấy bồng viễn_đông hưng_yên nxb_hội nhà_văn shop đóng_gói chống sốc,positive
13390973,tác_phẩm_điển quá_đỗi nổi_tiếng không đơn_giản đọc chất_lượng tiki thất_vọng sách bảo_quản tốt mùi giấy thơm_mê không giao siêu giá hạt_dẻ sách,positive
12733953,thất_vọng sản_phẩm vận_chuyển hộ không sản_phẩm sách không bọc sách không vận_chuyển mưa_ướt sách đọc phơi khô phồng hư sách chấp_nhận,negative
17750411,hình_thức bìa bắt_mắt ảo ảnh hạt cát nhòe bay kiểu cuốn_hút huyền_bí ai_cập màu giới_thiệu nhân_vật xắn giấy dày đẹp chất_lượng tốt nội_dung sách nổi_tiếng bán_chạy chờ sách thất_vọng nội_dung đầu mạch sách chờ nhân_vật ai_cập câu_chuyện thú_vị triết_lý sâu_sắc đọc hơi gãy câu_chuyện không thú_vị ấn_tượng xoay đức_đấng niềm mãnh_liệt đuổi ước_mơ lắng trái_tim báu cuộc_đời sống thiện_lành tích_cực v v chủ_đề đẹp_đẽ sách lặp_đi_lặp_lại câu chữ câu_chuyện sơ_sài nội_chấm,negative
19861534,bìa đẹp đọc cũ thick_bìa cũ nội_chắc đọc ngẫm triết_lý bọc_gói cẩn_thận hàng,positive
19962956,chất_lượng tốt giá tốt shop ủng_hộ,positive
13107562,gấp quyển sách cảm_tưởng quyển sách viết ánh_sáng đường_hầm đọc quyển sách sách ngã rẽ cuộc_đời vĩnh_cửu,positive
18858668,quyển không thích thái_độ đóng_gói gửi hàng nhma đơn_sách lớp bọc chống sốc sách không móp nè_giáo hàng,positive
18771969,giả kim_cầm sách ưng trời ưng nhã nam đẹp_bìa ấn_tượng họa xuất_sắc sách_điển câu nổi_tiếng trích_dẫn không nhiêu khát vũ_trụ hợp_lực giúp đừng quên trái báu cho_tàng học đường ý_nghĩa tự_nhủ trái nỗi sợ đau_khổ tồi_tệ đau_khổ không trái đau_khổ lên_đường tìm_kiếm ước_mơ mệt_mỏi đọc tự_vực thần câu liều thuốc trợ_lực sách góp_phần đổi cuộc_đời giả kim,positive
19667534,sách hành_trình tự_tháp báu chàng chăn cừu trái nan_báu quê_nhà miếu chăn cừu sách bài_học cuộc_sống,positive
15805291,sách không amazing good job baby sách kiến_thức đọc học_hỏi dồi kiến_thức thank sách,positive
14560609,buồn gói hàng tiki không tết đóng_gói vận_chuyển không cẩn_thận đầu góc sách lỗi đập vết không đẹp tiki không bọc_màng chống sốc sách hộp nam bắc sách ảnh_hưởng mong tiki chú_ý khách_hàng trải_nghiệm tốt dịch_vụ,negative
18355835,giao hàng chất_lượng sách tốt quyển tặng sách thiết_kế bìa đẹp màu hình nhân_vật bắt_mắt nội quyển sách tầng ý_nghĩa đọc khám_phá sách đơn_thuần thể_loại self help khuyến_khích kiên_trì ước_mơ mà_còn chứa ngụ_ngôn kiến_thức tâm_linh ngắn_gọn hình_tượng thú_vị,positive
17153339,giúp sách không mục_lục không sách chuẩn không ah kiểm_sách shipper vận_chuyển hàng hàng tiki thất_vọng,negative
18298508,cảm_giác quyển sách nhận_thức chữ chuyến bài_học sâu_sắc đi_đi định_mệnh,positive
17976961,sách đẹp giá hạt_dẻ fahasa hàng siêu_ý chiều liền đóng_gói đẹp bọc kỹ ưng_nha,positive
15938501,sách nhàu móp méo không lành_lặn góc sách nhăn bám bụicòn kêu chỗ gửi hàng sách sách bình_thường giấy đánh_dấu đóng_gói sách ẩu không màng chống bụi sách thất_vọng rút_nghiệm kiểm_sách kĩ,negative
19774602,đời tiki đóng_gói tệ âm ý_sách không lớp bọc phụ thùng thùng tét nát bét bìa cứng móp góc bookcare bọc plastic rách_rớt sách bìa sách xước màu khởi_điểm đầu sách t thích sách móp mua biệt_gói bookcare bọc rách bọc bọc tệ,negative
19940975,xuất_sắc dày lôi_cuốn đọc đan cuộc_đời đàn_ông đọc cuốn_hút không nhàm_chán kết_hơi dứt đọc,positive
19954725,sách đọc sách tưởng nhân_vật sống cuộc_đời sách,positive
19793015,nội_siêu hấp_dẫn đọc liên_tù tì time_thức không dứt lỗi chính_tả sách không chụp hình,positive
19941384,sách_điển nội_xuất_sắc gói hàng chu_cực_kỳ cẩn_thận giao hàng giá tốt nha,positive
19962577,hai số_phận xếp sách_điển không bàn_cãi chất_lượng nội_dung cuốn_hút,positive
19963319,giá tốt shop đóng_gói cẩn_thận ủng_hộ shop,positive
19160511,chất_liệu giấy tốt bọc không kĩ sách móp,positive
19891129,sách đẹp_gói cẩn_thận đọc review,positive
19510500,sách đẹp_nội đọc,positive
19808372,sách đẹp cứng bọc ưng trời ưng,positive
19782219,giấy sách đẹp mùi giấy hơi nồng,positive
19932309,sách seal bìa cứng đẹp,positive
19514837,sách tốt nhoe giao okila,positive
19722032,sách hàng bìa cứng đẹp,positive
19718526,ship sách đẹp_bọc cẩn_thận,positive
19833231,nội đọc mạch truyện hấp_dẫn,positive
19585384,nghệ_thuật truyện tuyệt_vời lôi_cuốn chạm sách đẹp bìa cứng thích,positive
19597618,bìa_sách đẹp sách dày_mực đep,positive
19840442,hàng ok hình_ảnh tính_chất họa,positive
18943162,đọc quyển sách cảm_giác tuổi_thơ nghèo_khó hồi_xưa sống quãng thời chơi_đùa trò đám hàng_xóm bờ sông_suối núi cảnh thiên_nhiên kỉ_niệm đẹp chương đầu đọc xịt xùi rơm rơm nước_mắt nể_phục thần osano thời_kì nước_nhật chiến_tranh nghèo vẻ không nghèo ủ ê đồng_tiền làm_việc xấu_lòng tốt nhân_vật nhắc_truyện màu_sắc ấm_áp_tươi nhẹ_nhàng đọc dần chương sách cảm_nhận nỗi buồn nuôi dạy suốt trời tác_giả saga kỉ_niệm gắn_bó tổng_kết quyển sách dễ_thương nhẹ_nhàng ý_nghĩa nhân_văn cảm_xúc hài_hước buồn lẫn_lộn đẹp cám_ơn tác_giả osano saga,positive
19073226,viết dòng đọc lèo không dừng đơn_giản mẫu đời_thường rời_rạc cuốn_hút lạ câu_chuyện nhóc akihiro buộc rời hiroshima quê saga sống ngoại những_tưởng tuổi_thơ gắn liền nghèo_khó buồn_tẻ chính_mảnh đất khỉ cò_gáy ký_ức đầu đời đẹp_đẽ quên nền_móng vững_chắc trưởng_thành sống cảnh ăn_không no mặc không ấm osano ngoại_cậu thần_lạc quan_vẻ sẵn_sàng sẻ_chia ăn_uống dè_xẻn tí giúp_đỡ chẳng ngần_ngại sống không vãn không cầu rau dưa muối ăn_dưa muối chẳng trời_trách đất ép gà mái đẻ akihiro hội_thao hộp cơm trứng cuộn đầy_dưỡng đẻ đẻ đọc quặn_thắt tốt đói nghèo đeo_bám cuộc_đời không buông cuộc_sống thôn_quê nghèo_khó không bắt_gặp tử_tế chân_thành trường_học thầy_cô giả_vờ đau bụng liên_tiếp mấy liền đổi hộp cơm bữa hội_thao đậu phụ dạo cố_tình chọc thủng tảng đậu phụ cháu giá tảng_nguyên tử_tế trân_trọng sách vỏn_vẹn rcm đọc chữa lành_tâm_hồn chữa lành tuổi_thơ không làm_đẹp đẽ_lòng tốt_sự tử_tế không quần_bơi bơi thực_lực,positive
